"rep","dens","rand","rich","species","n","n.I","pI","max.dI","tmax.dI","n.E","FOI"
7,"add",FALSE,4,"3",71,24,0.338028169014085,2,5,53,0.0367691484403321
7,"add",FALSE,4,"4",58,8,0.137931034482759,0,2,43,0.0181620809152019
7,"add",FALSE,4,"tot",338,176,0.520710059171598,42,3,262,0.0839512361854848
7,"add",FALSE,6,"1",115,89,0.773913043478261,35,3,78,2.17373438527285
7,"add",FALSE,6,"2",82,36,0.439024390243902,8,3,55,0.106770833333333
7,"add",FALSE,6,"3",66,23,0.348484848484849,5,5,40,0.0897959183673469
7,"add",FALSE,6,"4",53,3,0.0566037735849057,0,2,42,0.0122191482226693
7,"add",FALSE,6,"5",44,7,0.159090909090909,0,2,27,0.0387464387464387
7,"add",FALSE,6,"6",32,1,0.03125,0,2,22,0.0239234449760766
7,"add",FALSE,6,"tot",392,159,0.405612244897959,47,3,264,0.0911491149114911
8,"add",FALSE,1,"1",128,97,0.7578125,9,4,113,0.104805227028368
8,"add",FALSE,1,"tot",128,97,0.7578125,9,4,113,0.104805227028368
8,"add",FALSE,2,"1",117,116,0.991452991452991,33,5,102,1.00802139037433
8,"add",FALSE,2,"2",83,37,0.44578313253012,7,9,74,0.0394733789583575
8,"add",FALSE,2,"tot",200,153,0.765,33,5,176,0.137555197308474
8,"add",FALSE,4,"1",124,108,0.870967741935484,44,3,96,1.46941896024465
8,"add",FALSE,4,"2",87,40,0.459770114942529,10,3,62,0.0925203828429635
8,"add",FALSE,4,"3",69,25,0.36231884057971,5,6,51,0.0510819214417158
8,"add",FALSE,4,"4",58,3,0.0517241379310345,0,2,47,0.0114746137659395
8,"add",FALSE,4,"tot",338,176,0.520710059171598,56,3,256,0.0973502304147466
8,"add",FALSE,6,"1",117,91,0.777777777777778,39,3,77,2.30882104908079
8,"add",FALSE,6,"2",82,42,0.51219512195122,9,3,52,0.170113277133825
8,"add",FALSE,6,"3",65,11,0.169230769230769,4,7,45,0.0428311747330152
8,"add",FALSE,6,"4",54,5,0.0925925925925926,0,2,34,0.0349062702003878
8,"add",FALSE,6,"5",43,4,0.0930232558139535,0,2,31,0.0199343248985899
8,"add",FALSE,6,"6",31,5,0.161290322580645,0,2,19,0.0375075620084694
8,"add",FALSE,6,"tot",392,158,0.403061224489796,48,3,258,0.0984134922619544
9,"add",FALSE,1,"1",128,118,0.921875,14,4,114,0.192805245436824
9,"add",FALSE,1,"tot",128,118,0.921875,14,4,114,0.192805245436824
9,"add",FALSE,2,"1",117,113,0.965811965811966,22,3,104,0.767647058823529
9,"add",FALSE,2,"2",83,48,0.578313253012048,6,8,73,0.0538749678832709
9,"add",FALSE,2,"tot",200,161,0.805,27,3,177,0.156644745953742
9,"add",FALSE,4,"1",122,103,0.844262295081967,37,3,92,1.33713768115942
9,"add",FALSE,4,"2",89,42,0.471910112359551,6,5,66,0.0774991292232672
9,"add",FALSE,4,"3",71,17,0.23943661971831,3,3,58,0.022117181786169
9,"add",FALSE,4,"4",56,5,0.0892857142857143,0,2,39,0.0249849093247251
9,"add",FALSE,4,"tot",338,167,0.494082840236686,43,3,255,0.0860552697183472
9,"add",FALSE,6,"1",114,88,0.771929824561403,26,3,75,2.3104
9,"add",FALSE,6,"2",82,37,0.451219512195122,9,3,57,0.0975932293044168
9,"add",FALSE,6,"3",66,23,0.348484848484849,5,3,42,0.0970588235294118
9,"add",FALSE,6,"4",54,6,0.111111111111111,0,2,31,0.0498314877226769
9,"add",FALSE,6,"5",44,5,0.113636363636364,0,2,32,0.0195729537366548
9,"add",FALSE,6,"6",32,2,0.0625,0,2,22,0.0236896653834765
9,"add",FALSE,6,"tot",392,161,0.410714285714286,40,3,259,0.101245001559797
10,"add",FALSE,1,"1",128,117,0.9140625,8,5,115,0.154662811112259
10,"add",FALSE,1,"tot",128,117,0.9140625,8,5,115,0.154662811112259
10,"add",FALSE,2,"1",116,116,1,26,3,108,0.830617283950617
10,"add",FALSE,2,"2",84,49,0.583333333333333,6,7,72,0.0553940568475452
10,"add",FALSE,2,"tot",200,165,0.825,31,3,180,0.155104342921602
10,"add",FALSE,4,"1",123,103,0.83739837398374,27,3,90,1.66435643564356
10,"add",FALSE,4,"2",88,42,0.477272727272727,8,5,68,0.0619136960600375
10,"add",FALSE,4,"3",70,17,0.242857142857143,3,3,50,0.0439646712463199
10,"add",FALSE,4,"4",57,5,0.087719298245614,0,2,43,0.0166440713317343
10,"add",FALSE,4,"tot",338,167,0.494082840236686,34,3,251,0.0897470403149595
10,"add",FALSE,6,"1",115,89,0.773913043478261,33,3,79,2.11905143406505
10,"add",FALSE,6,"2",82,42,0.51219512195122,6,3,56,0.135582010582011
10,"add",FALSE,6,"3",66,24,0.363636363636364,6,5,49,0.0469521141790049
10,"add",FALSE,6,"4",54,3,0.0555555555555556,0,2,42,0.0141287284144427
10,"add",FALSE,6,"5",43,4,0.0930232558139535,0,2,25,0.045131195335277
10,"add",FALSE,6,"6",32,5,0.15625,0,2,23,0.020628894778311
10,"add",FALSE,6,"tot",392,167,0.426020408163265,40,3,274,0.0873304232852149
1,"add",TRUE,1,"3",128,13,0.1015625,0,2,37,0.293393113523589
1,"add",TRUE,1,"tot",128,13,0.1015625,0,2,37,0.293393113523589
1,"add",TRUE,2,"3",116,13,0.112068965517241,0,2,33,0.304866850321396
1,"add",TRUE,2,"4",84,7,0.0833333333333333,0,2,26,0.248520710059172
1,"add",TRUE,2,"tot",200,20,0.1,0,2,59,0.279348978196911
1,"add",TRUE,4,"1",70,34,0.485714285714286,14,3,29,1.93103448275862
1,"add",TRUE,4,"3",125,21,0.168,5,3,59,0.122474169084339
1,"add",TRUE,4,"4",88,10,0.113636363636364,0,2,40,0.0946236559139785
1,"add",TRUE,4,"5",55,7,0.127272727272727,0,2,28,0.0675614194722475
1,"add",TRUE,4,"tot",338,72,0.21301775147929,19,3,156,0.143660839863372
1,"add",TRUE,6,"1",67,41,0.611940298507463,21,3,32,4.3837890625
1,"add",TRUE,6,"2",43,13,0.302325581395349,4,3,15,0.486792452830189
1,"add",TRUE,6,"3",115,21,0.182608695652174,3,3,61,0.101669655712445
1,"add",TRUE,6,"4",82,8,0.0975609756097561,0,2,33,0.132201493765012
1,"add",TRUE,6,"5",54,8,0.148148148148148,0,2,32,0.0419491525423729
1,"add",TRUE,6,"6",31,4,0.129032258064516,0,2,15,0.0812448812448812
1,"add",TRUE,6,"tot",392,95,0.24234693877551,28,3,188,0.144374876051789
2,"add",TRUE,1,"4",128,13,0.1015625,0,2,41,0.228435455086258
2,"add",TRUE,1,"tot",128,13,0.1015625,0,2,41,0.228435455086258
2,"add",TRUE,2,"4",116,13,0.112068965517241,0,2,31,0.353798126951093
2,"add",TRUE,2,"5",84,7,0.0833333333333333,0,2,22,0.371045882017669
2,"add",TRUE,2,"tot",200,20,0.1,0,2,53,0.360908901191981
2,"add",TRUE,4,"1",71,44,0.619718309859155,23,3,36,3.50069444444444
2,"add",TRUE,4,"3",58,12,0.206896551724138,1,5,29,0.0821192052980132
2,"add",TRUE,4,"4",122,8,0.0655737704918033,0,2,53,0.106240928882438
2,"add",TRUE,4,"5",87,8,0.0919540229885057,0,2,41,0.0863803151305849
2,"add",TRUE,4,"tot",338,72,0.21301775147929,23,3,159,0.134881753650373
2,"add",TRUE,6,"1",65,35,0.538461538461538,18,3,30,4.69444444444444
2,"add",TRUE,6,"2",32,11,0.34375,2,3,15,0.190920881971466
2,"add",TRUE,6,"3",55,8,0.145454545454545,4,3,32,0.0698091736694678
2,"add",TRUE,6,"4",114,12,0.105263157894737,0,2,51,0.0979301317188906
2,"add",TRUE,6,"5",82,9,0.109756097560976,0,2,42,0.0673234811165846
2,"add",TRUE,6,"6",44,6,0.136363636363636,0,2,21,0.083519022860444
2,"add",TRUE,6,"tot",392,81,0.206632653061224,24,3,191,0.119425889149666
3,"add",TRUE,1,"5",128,13,0.1015625,0,2,36,0.313324819071945
3,"add",TRUE,1,"tot",128,13,0.1015625,0,2,36,0.313324819071945
3,"add",TRUE,2,"5",116,14,0.120689655172414,0,2,32,0.328125
3,"add",TRUE,2,"6",84,6,0.0714285714285714,0,2,22,0.371045882017669
3,"add",TRUE,2,"tot",200,20,0.1,0,2,54,0.345300600728442
3,"add",TRUE,4,"1",70,40,0.571428571428571,20,3,36,3.67867867867868
3,"add",TRUE,4,"3",57,12,0.210526315789474,2,3,23,0.192918510804478
3,"add",TRUE,4,"5",123,14,0.113821138211382,0,2,50,0.130984682713348
3,"add",TRUE,4,"6",88,9,0.102272727272727,0,2,41,0.0883345435906198
3,"add",TRUE,4,"tot",338,75,0.22189349112426,22,3,150,0.169129247241342
3,"add",TRUE,6,"1",67,35,0.522388059701492,18,3,28,5.72576530612245
3,"add",TRUE,6,"2",30,8,0.266666666666667,3,4,16,0.130662020905923
3,"add",TRUE,6,"3",54,9,0.166666666666667,1,5,16,0.356636597938144
3,"add",TRUE,6,"4",44,7,0.159090909090909,0,2,12,0.355555555555556
3,"add",TRUE,6,"5",116,10,0.0862068965517241,0,2,53,0.0916800481734243
3,"add",TRUE,6,"6",81,7,0.0864197530864197,0,2,34,0.120269160295697
3,"add",TRUE,6,"tot",392,76,0.193877551020408,19,3,159,0.191943592087223
4,"add",TRUE,1,"5",128,13,0.1015625,0,2,37,0.293393113523589
4,"add",TRUE,1,"tot",128,13,0.1015625,0,2,37,0.293393113523589
4,"add",TRUE,2,"5",116,10,0.0862068965517241,0,2,34,0.283737024221453
4,"add",TRUE,2,"6",84,10,0.119047619047619,0,2,23,0.334006909588684
4,"add",TRUE,2,"tot",200,20,0.1,0,2,57,0.303541673300007
4,"add",TRUE,4,"1",57,27,0.473684210526316,17,3,20,7.73571428571429
4,"add",TRUE,4,"4",70,7,0.1,0,2,24,0.197303921568627
4,"add",TRUE,4,"5",123,12,0.0975609756097561,0,2,60,0.0761497641509434
4,"add",TRUE,4,"6",88,8,0.0909090909090909,0,2,45,0.0659520697167756
4,"add",TRUE,4,"tot",338,54,0.159763313609467,17,3,149,0.129114210934187
4,"add",TRUE,6,"1",54,28,0.518518518518518,13,3,21,6.61224489795918
4,"add",TRUE,6,"2",43,13,0.302325581395349,5,3,24,0.157788825757576
4,"add",TRUE,6,"3",32,6,0.1875,2,3,13,0.216089254257193
4,"add",TRUE,6,"4",66,5,0.0757575757575758,0,2,31,0.0867475308873784
4,"add",TRUE,6,"5",113,14,0.123893805309735,0,2,51,0.0962666776591505
4,"add",TRUE,6,"6",84,10,0.119047619047619,0,2,38,0.0965662018293597
4,"add",TRUE,6,"tot",392,76,0.193877551020408,20,3,178,0.139095129578213
5,"add",TRUE,1,"2",128,14,0.109375,1,4,40,0.252706299911269
5,"add",TRUE,1,"tot",128,14,0.109375,1,4,40,0.252706299911269
5,"add",TRUE,2,"2",116,20,0.172413793103448,6,3,40,0.255791710945802
5,"add",TRUE,2,"3",84,11,0.130952380952381,2,5,28,0.265095729013255
5,"add",TRUE,2,"tot",200,31,0.155,7,3,68,0.259622367465505
5,"add",TRUE,4,"1",57,42,0.736842105263158,16,3,34,2.22229822161423
5,"add",TRUE,4,"2",122,42,0.344262295081967,6,4,73,0.100168532042695
5,"add",TRUE,4,"3",89,17,0.191011235955056,3,3,61,0.0444145020834893
5,"add",TRUE,4,"5",70,6,0.0857142857142857,0,2,43,0.0387596899224806
5,"add",TRUE,4,"tot",338,107,0.316568047337278,22,3,211,0.0852298874486383
5,"add",TRUE,6,"1",54,37,0.685185185185185,15,3,31,3.03433922996878
5,"add",TRUE,6,"2",116,46,0.396551724137931,9,3,73,0.107142000335868
5,"add",TRUE,6,"3",82,19,0.231707317073171,2,4,48,0.0714512040557668
5,"add",TRUE,6,"4",43,3,0.0697674418604651,0,2,23,0.0600181450205876
5,"add",TRUE,6,"5",65,6,0.0923076923076923,0,2,30,0.092479674796748
5,"add",TRUE,6,"6",32,3,0.09375,0,2,17,0.062467464862051
5,"add",TRUE,6,"tot",392,114,0.290816326530612,25,3,222,0.105003061313741
6,"add",TRUE,1,"4",128,13,0.1015625,0,2,39,0.258269287447006
6,"add",TRUE,1,"tot",128,13,0.1015625,0,2,39,0.258269287447006
6,"add",TRUE,2,"4",117,12,0.102564102564103,0,2,29,0.422157530034032
6,"add",TRUE,2,"5",83,8,0.0963855421686747,0,2,29,0.183771372339989
6,"add",TRUE,2,"tot",200,20,0.1,0,2,58,0.29111484685719
6,"add",TRUE,4,"1",71,56,0.788732394366197,24,3,51,1.86496485386607
6,"add",TRUE,4,"4",122,14,0.114754098360656,0,2,72,0.0429625873337841
6,"add",TRUE,4,"5",88,10,0.113636363636364,0,2,42,0.0842490842490843
6,"add",TRUE,4,"6",57,5,0.087719298245614,0,2,34,0.0415504563894523
6,"add",TRUE,4,"tot",338,85,0.251479289940828,24,3,199,0.0787682616156202
6,"add",TRUE,6,"1",66,39,0.590909090909091,23,3,35,3.55591836734694
6,"add",TRUE,6,"2",41,15,0.365853658536585,5,3,24,0.141547619047619
6,"add",TRUE,6,"3",31,4,0.129032258064516,1,8,10,0.269565217391304
6,"add",TRUE,6,"4",117,13,0.111111111111111,0,2,57,0.07780031253117
6,"add",TRUE,6,"5",83,6,0.072289156626506,0,2,46,0.0524437310017419
6,"add",TRUE,6,"6",54,10,0.185185185185185,0,2,27,0.0711462450592885
6,"add",TRUE,6,"tot",392,87,0.221938775510204,28,3,199,0.111623246729769
7,"add",TRUE,1,"4",128,13,0.1015625,0,2,35,0.335087966220971
7,"add",TRUE,1,"tot",128,13,0.1015625,0,2,35,0.335087966220971
7,"add",TRUE,2,"4",117,12,0.102564102564103,0,2,38,0.220723087209858
7,"add",TRUE,2,"6",83,8,0.0963855421686747,0,2,25,0.2656
7,"add",TRUE,2,"tot",200,20,0.1,0,2,63,0.238051797986117
7,"add",TRUE,4,"3",58,6,0.103448275862069,2,3,21,0.210430839002268
7,"add",TRUE,4,"4",123,13,0.105691056910569,0,2,36,0.285817307692308
7,"add",TRUE,4,"5",69,5,0.072463768115942,0,2,22,0.233982683982684
7,"add",TRUE,4,"6",88,13,0.147727272727273,0,2,27,0.253914195165792
7,"add",TRUE,4,"tot",338,37,0.109467455621302,2,3,106,0.251625125131467
7,"add",TRUE,6,"1",32,14,0.4375,8,3,11,8.46280991735537
7,"add",TRUE,6,"2",44,7,0.159090909090909,2,3,13,0.462740384615385
7,"add",TRUE,6,"3",53,9,0.169811320754717,2,3,20,0.250849514563107
7,"add",TRUE,6,"4",115,14,0.121739130434783,0,2,42,0.169822389448558
7,"add",TRUE,6,"5",65,4,0.0615384615384615,0,2,25,0.144645340751043
7,"add",TRUE,6,"6",83,12,0.144578313253012,0,2,34,0.122936944561997
7,"add",TRUE,6,"tot",392,60,0.153061224489796,12,3,145,0.204206352291723
8,"add",TRUE,1,"4",128,13,0.1015625,0,2,38,0.275097908109657
8,"add",TRUE,1,"tot",128,13,0.1015625,0,2,38,0.275097908109657
8,"add",TRUE,2,"4",116,10,0.0862068965517241,0,2,40,0.19
8,"add",TRUE,2,"5",84,10,0.119047619047619,0,2,21,0.413793103448276
8,"add",TRUE,2,"tot",200,20,0.1,0,2,61,0.25762447988583
8,"add",TRUE,4,"1",70,39,0.557142857142857,17,3,33,4.12457912457913
8,"add",TRUE,4,"2",55,14,0.254545454545455,7,3,30,0.134857521537442
8,"add",TRUE,4,"4",125,17,0.136,0,2,65,0.0665041010862336
8,"add",TRUE,4,"5",88,9,0.102272727272727,0,2,43,0.0774541827214583
8,"add",TRUE,4,"tot",338,79,0.233727810650888,24,3,171,0.121005179229718
8,"add",TRUE,6,"1",65,41,0.630769230769231,25,3,36,3.26003086419753
8,"add",TRUE,6,"2",54,18,0.333333333333333,6,3,29,0.181223256984646
8,"add",TRUE,6,"3",44,10,0.227272727272727,2,3,19,0.175438596491228
8,"add",TRUE,6,"4",115,9,0.0782608695652174,0,2,59,0.0667599647540559
8,"add",TRUE,6,"5",83,12,0.144578313253012,0,2,36,0.109566340860577
8,"add",TRUE,6,"6",31,5,0.161290322580645,0,2,12,0.148737373737374
8,"add",TRUE,6,"tot",392,95,0.24234693877551,33,3,191,0.13891374700611
9,"add",TRUE,1,"1",128,107,0.8359375,23,4,114,0.144360902255639
9,"add",TRUE,1,"tot",128,107,0.8359375,23,4,114,0.144360902255639
9,"add",TRUE,2,"1",117,104,0.888888888888889,24,3,93,0.917833231892879
9,"add",TRUE,2,"5",83,8,0.0963855421686747,0,2,65,0.0139894189802893
9,"add",TRUE,2,"tot",200,112,0.56,24,3,158,0.0941288863288329
9,"add",TRUE,4,"1",123,82,0.666666666666667,32,3,71,2.07207953603977
9,"add",TRUE,4,"3",70,12,0.171428571428571,2,5,46,0.0435585531334056
9,"add",TRUE,4,"5",88,13,0.147727272727273,0,2,54,0.0384506644048629
9,"add",TRUE,4,"6",57,4,0.0701754385964912,0,2,35,0.0379138321995465
9,"add",TRUE,4,"tot",338,111,0.328402366863905,33,3,206,0.0960297760003045
9,"add",TRUE,6,"1",115,97,0.843478260869565,37,3,86,1.78812871822607
9,"add",TRUE,6,"2",42,21,0.5,4,3,29,0.141184124918673
9,"add",TRUE,6,"3",65,13,0.2,2,3,42,0.0519222840651412
9,"add",TRUE,6,"4",32,2,0.0625,0,2,19,0.042267831741516
9,"add",TRUE,6,"5",84,10,0.119047619047619,0,2,60,0.021
9,"add",TRUE,6,"6",54,8,0.148148148148148,0,2,39,0.0202626641651032
9,"add",TRUE,6,"tot",392,151,0.385204081632653,43,3,275,0.0730103088591123
10,"add",TRUE,1,"4",128,13,0.1015625,0,2,39,0.258269287447006
10,"add",TRUE,1,"tot",128,13,0.1015625,0,2,39,0.258269287447006
10,"add",TRUE,2,"4",117,12,0.102564102564103,0,2,34,0.289673070039375
10,"add",TRUE,2,"6",83,8,0.0963855421686747,0,2,27,0.219857149614493
10,"add",TRUE,2,"tot",200,20,0.1,0,2,61,0.25762447988583
10,"add",TRUE,4,"3",71,9,0.126760563380282,1,3,15,0.734046345811052
10,"add",TRUE,4,"4",121,13,0.107438016528926,0,2,42,0.187167136591479
10,"add",TRUE,4,"5",57,7,0.12280701754386,0,2,18,0.237957610789981
10,"add",TRUE,4,"6",89,7,0.0786516853932584,0,2,29,0.219473100160289
10,"add",TRUE,4,"tot",338,36,0.106508875739645,1,3,104,0.260176390773406
10,"add",TRUE,6,"1",32,16,0.5,9,3,15,4.55111111111111
10,"add",TRUE,6,"2",44,11,0.25,5,3,26,0.0955906018667525
10,"add",TRUE,6,"3",66,5,0.0757575757575758,2,3,24,0.22310405643739
10,"add",TRUE,6,"4",113,14,0.123893805309735,0,2,42,0.162021891029525
10,"add",TRUE,6,"5",54,8,0.148148148148148,0,2,21,0.141664679227284
10,"add",TRUE,6,"6",83,13,0.156626506024096,0,2,38,0.0927259185700099
10,"add",TRUE,6,"tot",392,67,0.170918367346939,16,3,166,0.153875635945527
